Selection	Begin File	End File	Begin Time (s)	End Time (s)	Begin Date Time	End Date	End Clock Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Species	Signal Type	annotator
761	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	64992.288100004	64992.801100016	2024/8/12  15:33:04.2881	2024/8/12	15:33:04.8011	0.513	7336.897	18395.409	9375	Delphinidae	whistles	SA
762	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	64993.606800079	64994.308799982	2024/8/12  15:33:05.6068	2024/8/12	15:33:06.3088	0.702	8293.884	13823.14	9375	Delphinidae	whistles	SA
763	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	64994.371799946	64995.303299904	2024/8/12  15:33:06.3718	2024/8/12	15:33:07.3033	0.9315	8931.875	18501.741	9375	Delphinidae	whistles	SA
764	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	64996.10619998	64996.943200111	2024/8/12  15:33:08.1062	2024/8/12	15:33:08.9432	0.837	6167.247	18714.405	6562.5	Delphinidae	whistles	SA
765	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	64997.01970005	64997.658699989	2024/8/12  15:33:09.0197	2024/8/12	15:33:09.6587	0.639	9569.866	19139.732	9843.75	Delphinidae	whistles	SA
766	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	65000.004899979	65000.724900007	2024/8/12  15:33:12.0049	2024/8/12	15:33:12.7249	0.72	6060.915	17332.091	6562.5	Delphinidae	whistles	SA
767	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	65000.868900061	65001.971400022	2024/8/12  15:33:12.8689	2024/8/12	15:33:13.9714	1.1025	4253.274	17438.423	5156.25	Delphinidae	whistles	SA
768	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	65002.487799883	65006.060800076	2024/8/12  15:33:14.4878	2024/8/12	15:33:18.0608	3.573	3615.283	17757.418	5156.25	Delphinidae	whistles	SA
769	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	65006.161200047	65006.768699884	2024/8/12  15:33:18.1612	2024/8/12	15:33:18.7687	0.6075	10739.517	19458.728	12187.5	Delphinidae	whistles	SA
770	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	65006.836199999	65007.578700066	2024/8/12  15:33:18.8362	2024/8/12	15:33:19.5787	0.7425	4572.269	17119.427	5156.25	Delphinidae	whistles	SA
771	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	65007.789700031	65008.383699894	2024/8/12  15:33:19.7897	2024/8/12	15:33:20.3837	0.594	7762.225	17757.418	9375	Delphinidae	whistles	SA
772	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	65008.667200089	65009.432199955	2024/8/12  15:33:20.6672	2024/8/12	15:33:21.4322	0.765	6592.575	25944.971	9375	Delphinidae	whistles	SA
773	CESCAB_20240812_153252.flac	CESCAB_20240812_153252.flac	65009.565299988	65009.97480011	2024/8/12  15:33:21.5653	2024/8/12	15:33:21.9748	0.4095	6379.911	17438.423	6562.5	Delphinidae	whistles	SA
774	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65010.064800024	65010.519299984	2024/8/12  15:40:22.0648	2024/8/12	15:40:22.5193	0.4545	6911.57	17225.759	7031.25	Delphinidae	whistles	SA
775	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65010.53730011	65011.324800015	2024/8/12  15:40:22.5373	2024/8/12	15:40:23.3248	0.7875	7443.229	15737.113	9375	Delphinidae	whistles	SA
776	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65011.914299965	65012.3822999	2024/8/12  15:40:23.9143	2024/8/12	15:40:24.3823	0.468	7655.893	17332.091	7968.75	Delphinidae	whistles	SA
777	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65014.601599932	65015.042599917	2024/8/12  15:40:26.6016	2024/8/12	15:40:27.0426	0.441	8931.875	15843.445	9843.75	Delphinidae	whistles	SA
778	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65017.022399902	65017.620899916	2024/8/12  15:40:29.0224	2024/8/12	15:40:29.6209	0.5985	7762.225	15843.445	7968.75	Delphinidae	whistles	SA
779	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65017.868400097	65019.182399988	2024/8/12  15:40:29.8684	2024/8/12	15:40:31.1824	1.314	5529.256	18714.405	6093.75	Delphinidae	whistles	SA
780	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65019.363800049	65020.092799902	2024/8/12  15:40:31.3638	2024/8/12	15:40:32.0928	0.729	11058.512	21585.365	20625	Delphinidae	whistles	SA
781	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65021.130800009	65022.831799984	2024/8/12  15:40:33.1308	2024/8/12	15:40:34.8318	1.701	4997.597	19352.396	6093.75	Delphinidae	whistles	SA
782	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65023.677599907	65024.487600088	2024/8/12  15:40:35.6776	2024/8/12	15:40:36.4876	0.81	6805.238	18076.414	7031.25	Delphinidae	whistles	SA
783	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65025.302099943	65026.094099999	2024/8/12  15:40:37.3021	2024/8/12	15:40:38.0941	0.792	6592.575	20841.042	7031.25	Delphinidae	whistles	SA
784	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65026.41869998	65026.963200092	2024/8/12  15:40:38.4187	2024/8/12	15:40:38.9632	0.5445	7762.225	18395.409	7968.75	Delphinidae	whistles	SA
785	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65028.719599962	65029.858099937	2024/8/12  15:40:40.7196	2024/8/12	15:40:41.8581	1.1385	5210.26	18820.737	6093.75	Delphinidae	whistles	SA
786	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65030.614799976	65031.082799911	2024/8/12  15:40:42.6148	2024/8/12	15:40:43.0828	0.468	9250.871	17863.75	9843.75	Delphinidae	whistles	SA
787	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65032.743299961	65033.22480011	2024/8/12  15:40:44.7433	2024/8/12	15:40:45.2248	0.4815	5954.583	18608.073	6093.75	Delphinidae	whistles	SA
788	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65033.676599979	65035.728600025	2024/8/12  15:40:45.6766	2024/8/12	15:40:47.7286	2.052	5103.929	18395.409	6093.75	Delphinidae	whistles	SA
789	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65037.67869997	65038.227699995	2024/8/12  15:40:49.6787	2024/8/12	15:40:50.2277	0.549	8931.875	19990.387	9843.75	Delphinidae	whistles	SA
790	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65038.281699896	65038.80369997	2024/8/12  15:40:50.2817	2024/8/12	15:40:50.8037	0.522	5316.592	15949.777	6093.75	Delphinidae	whistles	SA
791	CESCAB_20240812_154022.flac	CESCAB_20240812_154022.flac	65039.161900044	65039.913399935	2024/8/12  15:40:51.1619	2024/8/12	15:40:51.9134	0.7515	9144.539	19565.06	9375	Delphinidae	whistles	SA
792	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65040.156399965	65040.583899975	2024/8/12  15:47:52.1564	2024/8/12	15:47:52.5839	0.4275	6911.57	16375.104	7031.25	Delphinidae	whistles	SA
793	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65041.015799999	65041.659300089	2024/8/12  15:47:53.0158	2024/8/12	15:47:53.6593	0.6435	6911.57	16587.768	7031.25	Delphinidae	whistles	SA
794	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65042.811300039	65044.665299892	2024/8/12  15:47:54.8113	2024/8/12	15:47:56.6653	1.854	5422.924	17863.75	6093.75	Delphinidae	whistles	SA
795	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65046.501499891	65046.888499975	2024/8/12  15:47:58.5015	2024/8/12	15:47:58.8885	0.387	8612.88	19990.387	19687.5	Delphinidae	whistles	SA
796	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65047.460000038	65048.391499996	2024/8/12  15:47:59.4600	2024/8/12	15:48:00.3915	0.9315	7230.566	16162.441	7500	Delphinidae	whistles	SA
797	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65052.090500116	65052.878000021	2024/8/12  15:48:04.0905	2024/8/12	15:48:04.8780	0.7875	7017.902	20096.719	7031.25	Delphinidae	whistles	SA
798	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65053.858999968	65055.735500097	2024/8/12  15:48:05.8590	2024/8/12	15:48:07.7355	1.8765	4359.606	19565.06	6093.75	Delphinidae	whistles	SA
799	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65056.446500063	65058.026000023	2024/8/12  15:48:08.4465	2024/8/12	15:48:10.0260	1.5795	4997.597	20203.051	6093.75	Delphinidae	whistles	SA
800	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65058.125	65058.664999962	2024/8/12  15:48:10.1250	2024/8/12	15:48:10.6650	0.54	6698.906	18714.405	7031.25	Delphinidae	whistles	SA
801	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65060.644599915	65061.499599934	2024/8/12  15:48:12.6446	2024/8/12	15:48:13.4996	0.855	7974.889	20628.378	16406.25	Delphinidae	whistles	SA
802	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65062.011600017	65063.213099956	2024/8/12  15:48:14.0116	2024/8/12	15:48:15.2131	1.2015	5954.583	17438.423	6093.75	Delphinidae	whistles	SA
803	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65063.982500076	65064.752000093	2024/8/12  15:48:15.9825	2024/8/12	15:48:16.7520	0.7695	7336.897	18714.405	7500	Delphinidae	whistles	SA
804	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65065.125499964	65065.863500118	2024/8/12  15:48:17.1255	2024/8/12	15:48:17.8635	0.738	10420.521	20415.715	16406.25	Delphinidae	whistles	SA
805	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65066.269900083	65067.439899921	2024/8/12  15:48:18.2699	2024/8/12	15:48:19.4399	1.17	7017.902	19458.728	7031.25	Delphinidae	whistles	SA
806	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65068.015899897	65068.533400059	2024/8/12  15:48:20.0159	2024/8/12	15:48:20.5334	0.5175	8081.22	19777.724	8437.5	Delphinidae	whistles	SA
807	CESCAB_20240812_154752.flac	CESCAB_20240812_154752.flac	65069.068900108	65069.806900024	2024/8/12  15:48:21.0689	2024/8/12	15:48:21.8069	0.738	6698.906	19990.387	7031.25	Delphinidae	whistles	SA
808	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65100.150399923	65100.730900049	2024/8/12  16:02:52.1504	2024/8/12	16:02:52.7309	0.5805	7655.893	18714.405	14531.25	Delphinidae	whistles	SA
809	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65103.905400038	65104.476900101	2024/8/12  16:02:55.9054	2024/8/12	16:02:56.4769	0.5715	7230.566	16587.768	14531.25	Delphinidae	whistles	SA
810	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65105.133899927	65106.083400011	2024/8/12  16:02:57.1339	2024/8/12	16:02:58.0834	0.9495	5316.592	14248.467	8906.25	Delphinidae	whistles	SA
811	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65108.284699917	65110.291699886	2024/8/12  16:03:00.2847	2024/8/12	16:03:02.2917	2.007	4997.597	18289.078	8906.25	Delphinidae	whistles	SA
812	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65111.427400112	65112.088900089	2024/8/12  16:03:03.4274	2024/8/12	16:03:04.0889	0.6615	6167.247	15099.122	8906.25	Delphinidae	whistles	SA
813	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65113.654900074	65114.356899977	2024/8/12  16:03:05.6549	2024/8/12	16:03:06.3569	0.702	5422.924	16694.1	8906.25	Delphinidae	whistles	SA
814	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65114.701900005	65115.295900106	2024/8/12  16:03:06.7019	2024/8/12	16:03:07.2959	0.594	9357.203	22648.683	14531.25	Delphinidae	whistles	SA
815	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65115.664900064	65117.613399983	2024/8/12  16:03:07.6649	2024/8/12	16:03:09.6134	1.9485	5529.256	22223.356	8906.25	Delphinidae	whistles	SA
816	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65117.91869998	65119.097700119	2024/8/12  16:03:09.9187	2024/8/12	16:03:11.0977	1.179	5635.588	22436.02	8906.25	Delphinidae	whistles	SA
817	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65119.277699947	65119.898699999	2024/8/12  16:03:11.2777	2024/8/12	16:03:11.8987	0.621	9357.203	22648.683	10312.5	Delphinidae	whistles	SA
818	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65120.297399998	65121.85439992	2024/8/12  16:03:12.2974	2024/8/12	16:03:13.8544	1.557	7868.557	24137.329	8906.25	Delphinidae	whistles	SA
819	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65122.083899975	65122.947900057	2024/8/12  16:03:14.0839	2024/8/12	16:03:14.9479	0.864	4891.265	16587.768	8906.25	Delphinidae	whistles	SA
820	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65125.658799887	65127.14380002	2024/8/12  16:03:17.6588	2024/8/12	16:03:19.1438	1.485	5422.924	20096.719	8906.25	Delphinidae	whistles	SA
821	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65127.35529995	65128.097800016	2024/8/12  16:03:19.3553	2024/8/12	16:03:20.0978	0.7425	6273.579	16694.1	8906.25	Delphinidae	whistles	SA
822	CESCAB_20240812_160252.flac	CESCAB_20240812_160252.flac	65128.736799955	65129.36680007	2024/8/12  16:03:20.7368	2024/8/12	16:03:21.3668	0.63	5741.92	19246.064	8906.25	Delphinidae	whistles	SA
823	CESCAB_20240812_161022.flac	CESCAB_20240812_161022.flac	65130.08310008	65134.218600035	2024/8/12  16:10:22.0831	2024/8/12	16:10:26.2186	4.1355	3189.955	25200.648	8906.25	Delphinidae	whistles	SA
824	CESCAB_20240812_161022.flac	CESCAB_20240812_161022.flac	65134.638299942	65144.240799904	2024/8/12  16:10:26.6383	2024/8/12	16:10:36.2408	9.6025	4784.933	23393.006	8906.25	Delphinidae	whistles	SA
825	CESCAB_20240812_161022.flac	CESCAB_20240812_161022.flac	65144.498600006	65145.803600073	2024/8/12  16:10:36.4986	2024/8/12	16:10:37.8036	1.305	5422.924	22967.679	22500	Delphinidae	whistles	SA
826	CESCAB_20240812_161022.flac	CESCAB_20240812_161022.flac	65145.994100094	65146.94810009	2024/8/12  16:10:37.9941	2024/8/12	16:10:38.9481	0.954	5954.583	19565.06	7500	Delphinidae	whistles	SA
827	CESCAB_20240812_161022.flac	CESCAB_20240812_161022.flac	65147.137099981	65150.318599939	2024/8/12  16:10:39.1371	2024/8/12	16:10:42.3186	3.1815	3508.951	22436.02	8906.25	Delphinidae	whistles	SA
828	CESCAB_20240812_161022.flac	CESCAB_20240812_161022.flac	65151.265899897	65155.068399906	2024/8/12  16:10:43.2659	2024/8/12	16:10:47.0684	3.8025	4572.269	24456.325	8906.25	Delphinidae	whistles	SA
829	CESCAB_20240812_161022.flac	CESCAB_20240812_161022.flac	65155.320499897	65158.335500002	2024/8/12  16:10:47.3205	2024/8/12	16:10:50.3355	3.015	3615.283	22436.02	8906.25	Delphinidae	whistles	SA
830	CESCAB_20240812_161022.flac	CESCAB_20240812_161022.flac	65158.541399956	65159.121900082	2024/8/12  16:10:50.5414	2024/8/12	16:10:51.1219	0.5805	7124.234	20415.715	7500	Delphinidae	whistles	SA
831	CESCAB_20240812_161022.flac	CESCAB_20240812_161022.flac	65159.351399898	65159.954400063	2024/8/12  16:10:51.3514	2024/8/12	16:10:51.9544	0.603	8825.543	17225.759	13125	Delphinidae	whistles	SA
832	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65160.124799967	65160.786299944	2024/8/12  16:17:52.1248	2024/8/12	16:17:52.7863	0.6615	8081.22	18714.405	17812.5	Delphinidae	whistles	SA
833	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65161.092299938	65161.636800051	2024/8/12  16:17:53.0923	2024/8/12	16:17:53.6368	0.5445	7336.897	20947.374	20625	Delphinidae	whistles	SA
834	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65161.902299881	65162.581799984	2024/8/12  16:17:53.9023	2024/8/12	16:17:54.5818	0.6795	7655.893	19565.06	17812.5	Delphinidae	whistles	SA
835	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65163.307800055	65163.865799904	2024/8/12  16:17:55.3078	2024/8/12	16:17:55.8658	0.558	7974.889	21266.369	20625	Delphinidae	whistles	SA
836	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65164.383300066	65164.959300041	2024/8/12  16:17:56.3833	2024/8/12	16:17:56.9593	0.576	8612.88	19139.732	17812.5	Delphinidae	whistles	SA
837	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65165.530499935	65166.16050005	2024/8/12  16:17:57.5305	2024/8/12	16:17:58.1605	0.63	8825.543	18076.414	17812.5	Delphinidae	whistles	SA
838	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65168.332600117	65172.732500076	2024/8/12  16:18:00.3326	2024/8/12	16:18:04.7325	4.3999	4678.601	23180.343	5625	Delphinidae	whistles	SA
839	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65173.403599978	65174.731100082	2024/8/12  16:18:05.4036	2024/8/12	16:18:06.7311	1.3275	6060.915	22861.347	6093.75	Delphinidae	whistles	SA
840	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65175.335500002	65177.873500109	2024/8/12  16:18:07.3355	2024/8/12	16:18:09.8735	2.538	7124.234	20415.715	17812.5	Delphinidae	whistles	SA
841	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65178.216500044	65181.132499933	2024/8/12  16:18:10.2165	2024/8/12	16:18:13.1325	2.916	4253.274	24456.325	5625	Delphinidae	whistles	SA
842	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65182.221100092	65183.6881001	2024/8/12  16:18:14.2211	2024/8/12	16:18:15.6881	1.467	5848.252	22755.015	6093.75	Delphinidae	whistles	SA
843	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65184.947000027	65186.391499996	2024/8/12  16:18:16.9470	2024/8/12	16:18:18.3915	1.4445	3924.443	23652.722	5625	Delphinidae	whistles	SA
844	CESCAB_20240812_161752.flac	CESCAB_20240812_161752.flac	65188.338500023	65189.364500046	2024/8/12  16:18:20.3385	2024/8/12	16:18:21.3645	1.026	8167.083	22167.798	21562.5	Delphinidae	whistles	SA
845	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65190.884900093	65192.131400108	2024/8/12  16:25:22.8849	2024/8/12	16:25:24.1314	1.2465	6257.895	23440.59	7031.25	Delphinidae	whistles	SA
846	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65194.88499999	65195.690500021	2024/8/12  16:25:26.8850	2024/8/12	16:25:27.6905	0.8055	7106.423	21743.534	7500	Delphinidae	whistles	SA
847	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65196.006599903	65196.254100084	2024/8/12  16:25:28.0066	2024/8/12	16:25:28.2541	0.2475	9864.14	14955.308	13593.75	Delphinidae	whistles	SA
848	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65197.905600071	65198.256599903	2024/8/12  16:25:29.9056	2024/8/12	16:25:30.2566	0.351	8061.017	14743.176	13593.75	Delphinidae	whistles	SA
849	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65199.758100033	65201.112600088	2024/8/12  16:25:31.7581	2024/8/12	16:25:33.1126	1.3545	5833.631	18243.355	7031.25	Delphinidae	whistles	SA
850	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65201.684099913	65202.278100014	2024/8/12  16:25:33.6841	2024/8/12	16:25:34.2781	0.594	6682.159	18985.817	7031.25	Delphinidae	whistles	SA
851	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65203.25999999	65204.515500069	2024/8/12  16:25:35.2600	2024/8/12	16:25:36.5155	1.2555	6470.027	21213.203	7031.25	Delphinidae	whistles	SA
852	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65205.259900093	65205.979899883	2024/8/12  16:25:37.2599	2024/8/12	16:25:37.9799	0.72	7742.819	15273.506	7968.75	Delphinidae	whistles	SA
853	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65208.118299961	65210.075799942	2024/8/12  16:25:40.1183	2024/8/12	16:25:42.0758	1.9575	5939.697	19940.411	6562.5	Delphinidae	whistles	SA
854	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65211.137099981	65213.720099926	2024/8/12  16:25:43.1371	2024/8/12	16:25:45.7201	2.583	4242.641	24395.184	6562.5	Delphinidae	whistles	SA
855	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65214.007400036	65214.596899986	2024/8/12  16:25:46.0074	2024/8/12	16:25:46.5969	0.5895	8273.149	21637.468	13125	Delphinidae	whistles	SA
856	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65215.845700026	65216.354199886	2024/8/12  16:25:47.8457	2024/8/12	16:25:48.3542	0.5085	7318.555	17076.629	7500	Delphinidae	whistles	SA
857	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65217.022900105	65217.418900013	2024/8/12  16:25:49.0229	2024/8/12	16:25:49.4189	0.396	8485.281	16440.233	13593.75	Delphinidae	whistles	SA
858	CESCAB_20240812_162522.flac	CESCAB_20240812_162522.flac	65217.967900038	65219.84890008	2024/8/12  16:25:49.9679	2024/8/12	16:25:51.8489	1.881	6788.225	20576.807	7031.25	Delphinidae	whistles	SA
859	CESCAB_20240812_163252.flac	CESCAB_20240812_163252.flac	65220.235199928	65234.055900097	2024/8/12  16:32:52.2352	2024/8/12	16:33:06.0559	13.8207	4879.037	24501.25	6562.5	Delphinidae	whistles	SA
860	CESCAB_20240812_163252.flac	CESCAB_20240812_163252.flac	65234.986099958	65239.144099951	2024/8/12  16:33:06.9861	2024/8/12	16:33:11.1441	4.158	4030.509	24819.448	6562.5	Delphinidae	whistles	SA
861	CESCAB_20240812_163252.flac	CESCAB_20240812_164022.flac	65240.167599917	65269.109600067	2024/8/12  16:33:12.1676	2024/8/12	16:40:41.1096	28.942	4879.037	25455.844	6562.5	Delphinidae	whistles	SA
862	CESCAB_20240812_164022.flac	CESCAB_20240812_164022.flac	65270.058399916	65278.108299971	2024/8/12  16:40:42.0584	2024/8/12	16:40:50.1083	8.0499	5197.235	23864.854	5625	Delphinidae	whistles	SA
863	CESCAB_20240812_164022.flac	CESCAB_20240812_164022.flac	65278.922800064	65279.966799974	2024/8/12  16:40:50.9228	2024/8/12	16:40:51.9668	1.044	7954.951	21849.6	8437.5	Delphinidae	whistles	SA
864	CESCAB_20240812_164752.flac	CESCAB_20240812_164752.flac	65280.142800093	65281.650300026	2024/8/12  16:47:52.1428	2024/8/12	16:47:53.6503	1.5075	7530.687	24183.052	7968.75	Delphinidae	whistles	SA
865	CESCAB_20240812_164752.flac	CESCAB_20240812_164752.flac	65282.209399939	65284.715899944	2024/8/12  16:47:54.2094	2024/8/12	16:47:56.7159	2.5065	3712.311	23016.326	4218.75	Delphinidae	whistles	SA
866	CESCAB_20240812_164752.flac	CESCAB_20240812_164752.flac	65287.308199883	65302.032200098	2024/8/12  16:47:59.3082	2024/8/12	16:48:14.0322	14.724	3712.311	18985.817	4687.5	Delphinidae	whistles	SA
