Selection	Begin File	End File	Begin Time (s)	End Time (s)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	End Date	End Clock Time	Species	Signal Type	annotator
755	CESCAB_20240829_201752.flac	CESCAB_20240829_203252.flac	164044.994096697	164115.442737333	2024-08-29 20:17:56	70.4486	15979.112	43864.23	21093.75	2024-08-29	20:33:07	Delphinidae	clicks	GJ
756	CESCAB_20240830_001752.flac	CESCAB_20240830_002522.flac	165003.515237017	165058.184657239	2024-08-30 00:17:55	54.6694	12532.637	114360.313	22968.75	2024-08-30	00:25:50	Delphinidae	clicks	GJ
757	CESCAB_20240830_012522.flac	CESCAB_20240830_012522.flac	165271.840815132	165298.513850711	2024-08-30 01:25:23	26.673	6892.95	116240.209	8906.25	2024-08-30	01:25:50	Delphinidae	clicks	GJ
758	CESCAB_20240830_015522.flac	CESCAB_20240830_020252_surface.flac	165399.527741984	165435.655250002	2024-08-30 01:55:31	36.1275	15352.48	78015.666	34218.75	2024-08-30	02:03:07	Delphinidae	clicks	GJ
759	CESCAB_20240830_020252_surface.flac	CESCAB_20240830_020252_surface.flac	165421.465123739	165424.227815528	2024-08-30 02:02:53	2.7627	4386.423	18798.956	7500	2024-08-30	02:02:56	Delphinidae	whistles	GJ
760	CESCAB_20240830_021752.flac	CESCAB_20240830_021752.flac	165480.825264513	165483.109798109	2024-08-30 02:17:52	2.2845	2193.211	27258.486	7031.25	2024-08-30	02:17:55	Delphinidae	whistles	GJ
761	CESCAB_20240830_021752.flac	CESCAB_20240830_021752.flac	165486.138133339	165488.794567753	2024-08-30 02:17:58	2.6564	2819.843	26945.17	7031.25	2024-08-30	02:18:00	Delphinidae	whistles	GJ
762	CESCAB_20240830_021752.flac	CESCAB_20240830_021752.flac	165498.508209343	165499.995812614	2024-08-30 02:18:10	1.4876	3446.475	16919.06	7031.25	2024-08-30	02:18:11	Delphinidae	whistles	GJ
763	CESCAB_20240830_034022.flac	CESCAB_20240830_040252.flac	165816.021250642	165927.272723864	2024-08-30 03:40:28	111.2515	18172.324	115613.577	33281.25	2024-08-30	04:03:19	Delphinidae	clicks	GJ
764	CESCAB_20240830_074022.flac	CESCAB_20240830_074022.flac	166777.489220761	166779.667496979	2024-08-30 07:40:29	2.1783	4687.5	24375	5625	2024-08-30	07:40:31	Delphinidae	whistles	GJ
765	CESCAB_20240830_113252.flac	CESCAB_20240830_113252.flac	167715.231457518	167718.988223093	2024-08-30 11:33:07	3.7568	4073.107	18485.64	4218.75	2024-08-30	11:33:10	Delphinidae	whistles	GJ
766	CESCAB_20240830_114022.flac	CESCAB_20240830_114752.flac	167730.784466997	167784.506214714	2024-08-30 11:40:22	53.7217	15039.164	69556.136	24843.75	2024-08-30	11:48:16	Delphinidae	clicks	GJ
767	CESCAB_20240830_114752.flac	CESCAB_20240830_114752.flac	167776.579681537	167781.839153342	2024-08-30 11:48:08	5.2595	4699.739	21305.483	8437.5	2024-08-30	11:48:13	Delphinidae	whistles	GJ
768	CESCAB_20240830_115522.flac	CESCAB_20240830_115522.flac	167790.137503388	167792.166156798	2024-08-30 11:55:22	2.0287	3603.133	23342.037	12187.5	2024-08-30	11:55:24	Delphinidae	whistles	GJ
769	CESCAB_20240830_115522.flac	CESCAB_20240830_115522.flac	167793.199267331	167795.641164955	2024-08-30 11:55:25	2.4419	4073.107	26005.222	12187.5	2024-08-30	11:55:27	Delphinidae	whistles	GJ
770	CESCAB_20240830_115522.flac	CESCAB_20240830_115522.flac	167799.003470144	167808.263897285	2024-08-30 11:55:31	9.2604	4386.423	30391.645	12187.5	2024-08-30	11:55:40	Delphinidae	whistles	GJ
771	CESCAB_20240830_155522.flac	CESCAB_20240830_161022.flac	168771.870930204	168817.402216045	2024-08-30 15:55:43	45.5313	2827.225	22931.937	9375	2024-08-30	16:10:29	Physeter macrocephalus	clicks	GJ
772	CESCAB_20240830_163252.flac	CESCAB_20240830_164752.flac	168908.5604101	168976.405745011	2024-08-30 16:33:00	67.8453	0	36753.927	937.5	2024-08-30	16:48:08	Physeter macrocephalus	clicks	GJ
773	CESCAB_20240830_170252.flac	CESCAB_20240830_173252.flac	169031.291074722	169169.624962567	2024-08-30 17:03:03	138.3339	0	42408.377	937.5	2024-08-30	17:33:21	Physeter macrocephalus	clicks	GJ
774	CESCAB_20240830_180252.flac	CESCAB_20240830_182522.flac	169261.120299943	169379.539207728	2024-08-30 18:02:53	118.4189	1570.681	33298.429	1875	2024-08-30	18:25:51	Physeter macrocephalus	clicks	GJ
775	CESCAB_20240830_231022.flac	CESCAB_20240830_233252.flac	170507.296365483	170609.495255871	2024-08-30 23:10:39	102.1989	19790.576	78534.031	34218.75	2024-08-30	23:33:21	Delphinidae	clicks	GJ
776	CESCAB_20240830_231752.flac	CESCAB_20240830_231752.flac	170528.895516272	170531.605079374	2024-08-30 23:18:00	2.7096	3141.361	23560.209	6093.75	2024-08-30	23:18:03	Delphinidae	whistles	GJ
777	CESCAB_20240830_234752.flac	CESCAB_20240830_234752.flac	170659.683691224	170663.349570714	2024-08-30 23:48:11	3.6659	3769.634	22617.801	4218.75	2024-08-30	23:48:15	Delphinidae	whistles	GJ
778	CESCAB_20240831_001022.flac	CESCAB_20240831_001022.flac	170747.229616634	170748.531269496	2024-08-31 00:10:39	1.3017	4712.042	20732.984	5156.25	2024-08-31	00:10:40	Delphinidae	whistles	GJ
779	CESCAB_20240831_002522.flac	CESCAB_20240831_004022.flac	170805.787226901	170871.676502728	2024-08-31 00:25:37	65.8893	15078.534	115916.23	37031.25	2024-08-31	00:40:43	Delphinidae	clicks	GJ
780	CESCAB_20240831_005522_surface.flac	CESCAB_20240831_011022.flac	170913.5108598	170980.950533964	2024-08-31 00:55:25	67.4397	11623.037	120000	72187.5	2024-08-31	01:10:32	Delphinidae	clicks	GJ
781	CESCAB_20240831_053252.flac	CESCAB_20240831_054752.flac	172046.389972769	172109.076767453	2024-08-31 05:33:18	62.6868	0	19162.304	937.5	2024-08-31	05:48:21	Physeter macrocephalus	clicks	GJ
782	CESCAB_20240831_055522_glider_noise.flac	CESCAB_20240831_061752.flac	172110.949007488	172229.337661242	2024-08-31 05:55:22	118.3887	17591.623	116544.503	88593.75	2024-08-31	06:18:21	Delphinidae	clicks	GJ
783	CESCAB_20240831_061022.flac	CESCAB_20240831_061022.flac	172172.19814463	172175.120222484	2024-08-31 06:10:24	2.9221	3455.497	21047.12	11250	2024-08-31	06:10:27	Delphinidae	whistles	GJ
784	CESCAB_20240831_061022.flac	CESCAB_20240831_061022.flac	172175.704638055	172177.670399521	2024-08-31 06:10:27	1.9658	3141.361	18219.895	6093.75	2024-08-31	06:10:29	Delphinidae	whistles	GJ
785	CESCAB_20240831_061022.flac	CESCAB_20240831_061022.flac	172178.732973286	172181.07063557	2024-08-31 06:10:30	2.3377	4397.906	15392.67	6093.75	2024-08-31	06:10:33	Delphinidae	whistles	GJ
786	CESCAB_20240831_061022.flac	CESCAB_20240831_061022.flac	172184.73651506	172190.84631421	2024-08-31 06:10:36	6.1098	3141.361	17277.487	12187.5	2024-08-31	06:10:42	Delphinidae	whistles	GJ
787	CESCAB_20240831_062522.flac	CESCAB_20240831_065522.flac	172231.372718489	172379.277449006	2024-08-31 06:25:23	147.9047	1256.545	23874.346	14062.5	2024-08-31	06:55:51	Physeter macrocephalus	clicks	GJ
788	CESCAB_20240831_073252.flac	CESCAB_20240831_081022.flac	172500.754827694	172678.880751606	2024-08-31 07:32:52	178.1259	1884.817	21989.529	3750	2024-08-31	08:10:50	Physeter macrocephalus	clicks	GJ
789	CESCAB_20240831_085522.flac	CESCAB_20240831_091022.flac	172838.949246117	172918.753245671	2024-08-31 08:55:30	79.804	0	23246.073	1875	2024-08-31	09:10:50	Physeter macrocephalus	clicks	GJ
790	CESCAB_20240831_094022.flac	CESCAB_20240831_100252.flac	173010.709862637	173117.036595897	2024-08-31 09:40:22	106.3267	0	25445.026	937.5	2024-08-31	10:03:09	Physeter macrocephalus	clicks	GJ
791	CESCAB_20240831_102522.flac	CESCAB_20240831_104752.flac	173190.736716005	173291.927590763	2024-08-31 10:25:22	101.1909	0	36125.654	1875	2024-08-31	10:48:03	Physeter macrocephalus	clicks	GJ
792	CESCAB_20240831_181022.flac	CESCAB_20240831_195522.flac	175071.173552118	175498.200707524	2024-08-31 18:10:43	427.0272	16963.351	104921.466	25781.25	2024-08-31	19:55:50	Delphinidae	clicks	GJ
793	CESCAB_20240831_201022.flac	CESCAB_20240831_201022.flac	175538.66352012	175553.433295457	2024-08-31 20:10:30	14.7698	4397.906	20104.712	10312.5	2024-08-31	20:10:45	Delphinidae	whistles	GJ
794	CESCAB_20240831_202522.flac	CESCAB_20240831_214022.flac	175592.323495265	175919.266544713	2024-08-31 20:25:24	326.943	14136.126	105549.738	17812.5	2024-08-31	21:40:51	Delphinidae	clicks	GJ
795	CESCAB_20240831_212522.flac	CESCAB_20240831_212522.flac	175850.454753956	175859.380373584	2024-08-31 21:25:42	8.9256	2181.818	16207.792	2343.75	2024-08-31	21:25:51	Delphinidae	whistles	GJ
796	CESCAB_20240831_231022.flac	CESCAB_20240831_232522.flac	176251.806375401	176339.786587514	2024-08-31 23:10:23	87.9802	15829.787	116425.532	28593.75	2024-08-31	23:25:51	Delphinidae	clicks	GJ
797	CESCAB_20240901_004752.flac	CESCAB_20240901_005522.flac	176663.085942657	176691.774315765	2024-09-01 00:48:15	28.6884	19404.255	112851.064	30937.5	2024-09-01	00:55:43	Delphinidae	clicks	GJ
798	CESCAB_20240901_011752.flac	CESCAB_20240901_012522.flac	176781.104172043	176819.956691303	2024-09-01 01:18:13	38.8525	14297.872	116425.532	31875	2024-09-01	01:25:51	Grampus griseus	clicks	GJ
799	CESCAB_20240901_020252_surface_glider_noise.flac	CESCAB_20240901_020252_surface_glider_noise.flac	176946.554480008	176968.579315539	2024-09-01 02:02:58	22.0248	13276.596	92936.17	33750	2024-09-01	02:03:20	Delphinidae	clicks	GJ
800	CESCAB_20240901_020252_surface_glider_noise.flac	CESCAB_20240901_020252_surface_glider_noise.flac	176966.792349368	176968.138006402	2024-09-01 02:03:18	1.3457	6127.66	26553.191	6562.5	2024-09-01	02:03:20	Delphinidae	whistles	GJ
801	CESCAB_20240901_021752.flac	CESCAB_20240901_022522.flac	177001.395777556	177048.65906129	2024-09-01 02:17:53	47.2633	11335.505	111791.531	18281.25	2024-09-01	02:25:40	Delphinidae	clicks	GJ
802	CESCAB_20240901_024022.flac	CESCAB_20240901_024022.flac	177090.524466672	177119.777125502	2024-09-01 02:40:22	29.2527	17589.577	107491.857	32343.75	2024-09-01	02:40:51	Delphinidae	clicks	GJ
803	CESCAB_20240901_030252.flac	CESCAB_20240901_031752.flac	177182.018888071	177265.254439559	2024-09-01 03:02:54	83.2356	15244.3	97719.87	33281.25	2024-09-01	03:18:17	Delphinidae	clicks	GJ
804	CESCAB_20240901_060252.flac	CESCAB_20240901_061752.flac	177904.214875241	177988.158202696	2024-09-01 06:02:56	83.9433	12899.023	80130.293	25312.5	2024-09-01	06:18:20	Delphinidae	clicks	GJ
805	CESCAB_20240901_061022.flac	CESCAB_20240901_061022.flac	177938.73202202	177940.963426927	2024-09-01 06:10:30	2.2314	4675.325	22753.247	4687.5	2024-09-01	06:10:32	Delphinidae	whistles	GJ
806	CESCAB_20240901_062522.flac	CESCAB_20240901_062522.flac	177998.876635331	178002.11748524	2024-09-01 06:25:30	3.2408	3908.795	21498.371	21093.75	2024-09-01	06:25:34	Delphinidae	whistles	GJ
807	CESCAB_20240901_062522.flac	CESCAB_20240901_062522.flac	178006.58029495	178009.874273546	2024-09-01 06:25:38	3.294	3517.915	32052.117	30000	2024-09-01	06:25:41	Delphinidae	whistles	GJ
808	CESCAB_20240901_062522.flac	CESCAB_20240901_062522.flac	178014.28395457	178016.993517609	2024-09-01 06:25:46	2.7096	3517.915	28925.081	22031.25	2024-09-01	06:25:48	Delphinidae	whistles	GJ
809	CESCAB_20240901_063252.flac	CESCAB_20240901_063252.flac	178022.291236651	178045.827245551	2024-09-01 06:32:54	23.536	13714.286	112831.169	33750	2024-09-01	06:33:17	Delphinidae	clicks	GJ
810	CESCAB_20240901_065522.flac	CESCAB_20240901_065522.flac	178113.347708161	178135.714885402	2024-09-01 06:55:25	22.3672	19470.127	120000	35625	2024-09-01	06:55:47	Delphinidae	clicks	GJ
811	CESCAB_20240901_071752.flac	CESCAB_20240901_071752.flac	178226.628702152	178229.285136504	2024-09-01 07:18:18	2.6564	3908.795	23061.889	4218.75	2024-09-01	07:18:21	Delphinidae	whistles	GJ
812	CESCAB_20240901_072522.flac	CESCAB_20240901_072522.flac	178231.250897924	178235.182420764	2024-09-01 07:25:23	3.9315	4299.674	27361.564	10781.25	2024-09-01	07:25:27	Delphinidae	whistles	GJ
813	CESCAB_20240901_074022.flac	CESCAB_20240901_074022.flac	178304.122208808	178309.594463572	2024-09-01 07:40:36	5.4723	3127.036	25407.166	4218.75	2024-09-01	07:40:41	Delphinidae	whistles	GJ
814	CESCAB_20240901_130252.flac	CESCAB_20240901_130252.flac	179604.085004651	179608.229042336	2024-09-01 13:03:16	4.144	4363.636	17454.545	5156.25	2024-09-01	13:03:20	Delphinidae	whistles	GJ
815	CESCAB_20240901_141752.flac	CESCAB_20240901_141752.flac	179904.930382796	179906.846333239	2024-09-01 14:18:16	1.916	3428.571	21818.182	3750	2024-09-01	14:18:18	Delphinidae	whistles	GJ
816	CESCAB_20240901_142522.flac	CESCAB_20240901_142522.flac	179910.096235431	179920.295553996	2024-09-01 14:25:22	10.1993	3127.036	26188.925	4687.5	2024-09-01	14:25:32	Delphinidae	whistles	GJ
817	CESCAB_20240901_142522.flac	CESCAB_20240901_142522.flac	179930.025576835	179932.279636179	2024-09-01 14:25:42	2.2541	3740.26	23688.312	4687.5	2024-09-01	14:25:44	Delphinidae	whistles	GJ
818	CESCAB_20240901_143252.flac	CESCAB_20240901_143252.flac	179948.359836013	179950.801733637	2024-09-01 14:33:00	2.4419	3740.26	19012.987	5156.25	2024-09-01	14:33:02	Delphinidae	whistles	GJ
819	CESCAB_20240901_143252.flac	CESCAB_20240901_143252.flac	179954.370660933	179956.061205441	2024-09-01 14:33:06	1.6905	3116.883	19636.364	5156.25	2024-09-01	14:33:08	Delphinidae	whistles	GJ
820	CESCAB_20240901_151022.flac	CESCAB_20240901_151022.flac	180098.642112285	180118.966213573	2024-09-01 15:10:30	20.3241	1934.755	21005.908	2343.75	2024-09-01	15:10:50	Delphinidae	whistles	GJ
821	CESCAB_20240901_180252.flac	CESCAB_20240901_193252.flac	180785.322328077	181168.295172048	2024-09-01 18:02:57	382.9728	8990.228	118827.362	9843.75	2024-09-01	19:33:20	Delphinidae	clicks	GJ
822	CESCAB_20240901_181022.flac	CESCAB_20240901_183252.flac	180815.228466182	180918.090922112	2024-09-01 18:10:27	102.8625	0	25407.166	13593.75	2024-09-01	18:33:10	Delphinidae	whistles	GJ
823	CESCAB_20240901_184022.flac	CESCAB_20240901_184022.flac	180953.089905606	180958.509031683	2024-09-01 18:40:45	5.4191	3908.795	23061.889	21562.5	2024-09-01	18:40:50	Delphinidae	whistles	GJ
824	CESCAB_20240901_184752.flac	CESCAB_20240901_184752.flac	180966.531463425	180970.462986265	2024-09-01 18:47:58	3.9315	3908.795	28534.202	23906.25	2024-09-01	18:48:02	Delphinidae	whistles	GJ
825	CESCAB_20240901_194022.flac	CESCAB_20240901_195522.flac	181170.425631243	181251.531888617	2024-09-01 19:40:22	81.1063	17198.697	120000	18750	2024-09-01	19:55:43	Delphinidae	clicks	GJ
826	CESCAB_20240901_200252.flac	CESCAB_20240901_212522_surface.flac	181264.04439653	181619.119014079	2024-09-01 20:02:56	355.0746	16416.938	120000	32812.5	2024-09-01	21:25:51	Delphinidae	clicks	GJ
827	CESCAB_20240901_200252.flac	CESCAB_20240901_200252.flac	181264.308079775	181266.189456386	2024-09-01 20:02:56	1.8814	4157.044	23833.718	4687.5	2024-09-01	20:02:58	Delphinidae	whistles	GJ
828	CESCAB_20240901_201022.flac	CESCAB_20240901_201022.flac	181297.73259861	181301.610992764	2024-09-01 20:10:29	3.8784	1563.518	25407.166	5156.25	2024-09-01	20:10:33	Delphinidae	whistles	GJ
829	CESCAB_20240901_201752.flac	CESCAB_20240901_201752.flac	181325.518901928	181328.70662315	2024-09-01 20:17:57	3.1877	5472.313	24234.528	7968.75	2024-09-01	20:18:00	Delphinidae	whistles	GJ
830	CESCAB_20240901_203252_surface.flac	CESCAB_20240901_203252_surface.flac	181391.536612185	181394.13991785	2024-09-01 20:33:03	2.6033	2736.156	21889.251	2812.5	2024-09-01	20:33:06	Delphinidae	whistles	GJ
831	CESCAB_20240901_203252_surface.flac	CESCAB_20240901_203252_surface.flac	181395.521263713	181398.018312003	2024-09-01 20:33:07	2.497	1954.397	23061.889	2812.5	2024-09-01	20:33:10	Delphinidae	whistles	GJ
832	CESCAB_20240901_203252_surface.flac	CESCAB_20240901_203252_surface.flac	181407.715728711	181409.947133566	2024-09-01 20:33:19	2.2314	0	30879.479	0	2024-09-01	20:33:21	Delphinidae	whistles	GJ
833	CESCAB_20240901_204022.flac	CESCAB_20240901_204022.flac	181416.030368231	181419.855633697	2024-09-01 20:40:28	3.8253	2345.277	41824.104	4687.5	2024-09-01	20:40:31	Delphinidae	whistles	GJ
834	CESCAB_20240901_205522.flac	CESCAB_20240901_205522.flac	181491.450424769	181494.638145991	2024-09-01 20:55:43	3.1877	1172.638	27361.564	1406.25	2024-09-01	20:55:46	Delphinidae	whistles	GJ
835	CESCAB_20240901_212522_surface.flac	CESCAB_20240901_212522_surface.flac	181610.046810899	181611.173840571	2024-09-01 21:25:42	1.127	5298.701	18701.299	6093.75	2024-09-01	21:25:43	Delphinidae	whistles	GJ
836	CESCAB_20240901_214022.flac	CESCAB_20240901_222522_surface_glider_noise.flac	181650.953377049	181857.321144313	2024-09-01 21:40:22	206.3678	15244.3	109446.254	25312.5	2024-09-01	22:25:49	Delphinidae	clicks	GJ
837	CESCAB_20240901_221022.flac	CESCAB_20240901_221022.flac	181771.434825529	181773.055250521	2024-09-01 22:10:23	1.6204	5298.701	23376.623	22968.75	2024-09-01	22:10:25	Delphinidae	whistles	GJ
838	CESCAB_20240901_221022.flac	CESCAB_20240901_221022.flac	181775.501566979	181776.511012056	2024-09-01 22:10:27	1.0094	7480.519	21818.182	20156.25	2024-09-01	22:10:28	Delphinidae	whistles	GJ
839	CESCAB_20240901_222522_surface_glider_noise.flac	CESCAB_20240901_222522_surface_glider_noise.flac	181831.229645388	181844.405559772	2024-09-01 22:25:23	13.1759	1954.397	28534.202	13593.75	2024-09-01	22:25:36	Delphinidae	whistles	GJ
840	CESCAB_20240902_001752.flac	CESCAB_20240902_001752.flac	182281.133411322	182289.421486691	2024-09-02 00:17:53	8.2881	18389.61	100363.636	30468.75	2024-09-02	00:18:01	Delphinidae	clicks	GJ
841	CESCAB_20240902_001752.flac	CESCAB_20240902_001752.flac	182284.257977969	182286.489382824	2024-09-02 00:17:56	2.2314	5439.093	20736.544	5625	2024-09-02	00:17:58	Delphinidae	whistles	GJ
842	CESCAB_20240902_055522.flac	CESCAB_20240902_060252.flac	183631.187141108	183688.332360631	2024-09-02 05:55:23	57.1452	15637.394	105722.38	28125	2024-09-02	06:03:20	Delphinidae	clicks	GJ
843	CESCAB_20240902_061022.flac	CESCAB_20240902_061022.flac	183699.315494528	183712.426606383	2024-09-02 06:10:31	13.1111	1870.13	22441.558	1875	2024-09-02	06:10:44	Delphinidae	whistles	GJ
844	CESCAB_20240902_062522.flac	CESCAB_20240902_062522.flac	183759.299898705	183776.717248128	2024-09-02 06:25:31	17.4173	4419.263	27195.467	4687.5	2024-09-02	06:25:48	Delphinidae	whistles	GJ
